id,rating,genres,countries,runtime,title,poster,original_language,overview,release_year,streaming_services
tt0158983,74.5,"Animation, Comedy, Fantasy",United States,81,"South Park: Bigger, Longer & Uncut",https://image.tmdb.org/t/p/original/tS0PedvA2mFO9VCHYwQpaU1K36U.jpg,en,"When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced ""corrupted"", and their parents pressure the United States to wage war against Canada.",1999,"iTunes, Amazon Instant Video, Google Play, Paramount+"
tt0078754,76.0,"Drama, Music, 4",United States,123,All That Jazz,https://image.tmdb.org/t/p/original/culCEdj4srLljefgn4XKd6k3C5t.jpg,en,"Joe Gideon is at the top of the heap, one of the most successful directors and choreographers in musical theater. But he can feel his world slowly collapsing around him - his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going.",1979,
tt0270053,76.0,"Comedy, Drama",Turkey,110,Vizontele,https://image.tmdb.org/t/p/original/4G7bL2pZ9KDDbWRy8MzW3UYMDoc.jpg,tr,The story takes place in a small town (called Hakkari) in Turkey at the beginning of the 70's. The time has come to bring technology into that small town. The first Television (or called Visiontele by the citizens) arrives and the chaos begins.,2001,"Netflix, iTunes"
tt0907657,75.5,"Drama, Music, Romance",Ireland,85,Once,https://image.tmdb.org/t/p/original/7nW363kSYRCkr4VGOMvuSGwtzKs.jpg,en,"A vacuum repairman moonlights as a street musician and hopes for his big break. One day a Czech immigrant, who earns a living selling flowers, approaches him with the news that she is also an aspiring singer-songwriter. The pair decide to collaborate, and the songs that they compose reflect the story of their blossoming love.",2007,"Amazon Instant Video, Google Play, iTunes"
tt0034240,77.0,"Adventure, Comedy, Romance",United States,91,Sullivan's Travels,https://image.tmdb.org/t/p/original/z5cqIM0ysVjkCmaDfyTQnlozdIp.jpg,en,"Successful movie director John L. Sullivan, convinced he won't be able to film his ambitious masterpiece until he has suffered, dons a hobo disguise and sets off on a journey, aiming to ""know trouble"" first-hand. When all he finds is a train ride back to Hollywood and a beautiful blonde companion, he redoubles his efforts, managing to land himself in more trouble than he bargained for when he loses his memory and ends up a prisoner on a chain gang.",1941,"Amazon Instant Video, Google Play, iTunes"
tt0086637,75.5,Comedy,United States,79,Zelig,https://image.tmdb.org/t/p/original/nGqM1TtnpPjOIDsCpMNDxuwrnnF.jpg,en,"Fictional documentary about the life of human chameleon Leonard Zelig, a man who becomes a celebrity in the 1920s due to his ability to look and act like whoever is around him. Clever editing places Zelig in real newsreel footage of Woodrow Wilson, Babe Ruth, and others.",1983,
tt1323594,74.0,"Family, Animation, Comedy, Crime, Adventure",United States,95,Despicable Me,https://image.tmdb.org/t/p/original/bRZT3dAv85TWLmQj4fhQg06W07D.jpg,en,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",2010,"iTunes, Google Play, Amazon Instant Video, Netflix, Peacock"
tt0063374,75.5,Comedy,United States,106,The Odd Couple,https://image.tmdb.org/t/p/original/d3dKPpzEi7WfgmoMnMwWyQnd2ja.jpg,en,"In New York, Felix, a neurotic news writer who just broke up with his wife, is urged by his chaotic friend Oscar, a sports journalist, to move in with him, but their lifestyles are as different as night and day are, so Felix's ideas about housekeeping soon begin to irritate Oscar.",1968,"Amazon Instant Video, iTunes, Google Play"
tt0099487,78.0,"Fantasy, Drama, Romance",United States,105,Edward Scissorhands,https://image.tmdb.org/t/p/original/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,en,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,1990,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video, Disney+"
tt0399295,74.0,"Crime, Drama, Thriller","France, United States, Germany",122,Lord of War,https://image.tmdb.org/t/p/original/xEdwdFZRwrNAvTDx0fAV3MAInaA.jpg,en,"Yuri Orlov is a globetrotting arms dealer and, through some of the deadliest war zones, he struggles to stay one step ahead of a relentless Interpol agent, his business rivals and even some of his customers who include many of the world's most notorious dictators. Finally, he must also face his own conscience.",2005,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0040746,79.0,"Crime, Drama, Thriller, Mystery",United States,81,Rope,https://image.tmdb.org/t/p/original/j6jYX3IO49Z1U20sViIEsQfAI10.jpg,en,Two men attempt to prove they committed the perfect crime by hosting a dinner party after strangling their former classmate to death.,1948,"Amazon Instant Video, iTunes, Google Play"
tt0266543,80.0,"Animation, Family, Adventure",United States,100,Finding Nemo,https://image.tmdb.org/t/p/original/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,en,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",2003,"iTunes, Amazon Instant Video, Disney+, Google Play"
tt1555149,79.0,"Drama, Action, Crime",Brazil,115,Elite Squad: The Enemy Within,https://image.tmdb.org/t/p/original/89nThdmRxWYqglPRtJt1kZjP6UE.jpg,pt,"After a bloody invasion of the BOPE in the High-Security Penitentiary Bangu 1 in Rio de Janeiro to control a rebellion of interns, the Lieutenant-Colonel Roberto Nascimento and the second in command Captain André Matias are accused by the Human Right Aids member Diogo Fraga of execution of prisoners. Matias is transferred to the corrupted Military Police and Nascimento is exonerated from the BOPE by the Governor.",2010,
tt0065234,80.0,"Thriller, History, Drama, Crime","Algeria, France",127,Z,https://image.tmdb.org/t/p/original/rjrfUX2GFGzarHb3MK2mGUf6sr2.jpg,fr,"Amidst a heated political climate, the opposition leader is killed in what appears to be a traffic accident. When a magistrate finds evidence of a government cover-up, witnesses start to get targeted. A thinly-fictionalized account of the events surrounding the assassination of Greek politician Grigoris Lambrakis in 1963, Z captures the outrage about the military junta that ruled Greece at the time.",1969,"Amazon Instant Video, iTunes, HBO Max"
tt0457655,74.0,Drama,"Denmark, Sweden",124,After the Wedding,https://image.tmdb.org/t/p/original/29t5x0Aj4cQJJC9jNR3VWS7l3JL.jpg,da,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.",2006,"iTunes, Amazon Instant Video"
tt0104691,75.0,"Action, Adventure, Drama, History, Romance, War",United States,112,The Last of the Mohicans,https://image.tmdb.org/t/p/original/fYVQRcgnOv998bKEplzrD3faGgt.jpg,en,"In war-torn colonial America, in the midst of a bloody battle between British, the French and Native American allies, the aristocratic daughter of a British Colonel and her party are captured by a group of Huron warriors. Fortunately, a group of three Mohican trappers comes to their rescue.",1992,"iTunes, Google Play, Amazon Instant Video, Amazon Prime Video, Peacock"
tt0117951,80.0,"Drama, Crime",United Kingdom,94,Trainspotting,https://image.tmdb.org/t/p/original/bhY62Dw8iW54DIhxPQerbuB9DOP.jpg,en,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.",1996,"iTunes, Google Play, Amazon Instant Video, Starz"
tt0382932,79.0,"Animation, Comedy, Family, Fantasy, Adventure",United States,111,Ratatouille,https://image.tmdb.org/t/p/original/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,en,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",2007,"Disney+, iTunes, Google Play, Amazon Instant Video"
tt0060827,81.5,"Drama, Thriller",Sweden,83,Persona,https://image.tmdb.org/t/p/original/bdXbfUir63TQHA5NTNcXPICZCW8.jpg,sv,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.",1966,"iTunes, Amazon Instant Video, HBO Max"
tt0061735,77.0,Drama,United States,108,Guess Who's Coming to Dinner,https://image.tmdb.org/t/p/original/fkHeYWahNbhxhuLefaAg553lYo5.jpg,en,A couple's attitudes are challenged when their daughter brings home a fiancé who is black.,1967,"Amazon Instant Video, iTunes, Google Play"
tt3863552,80.0,"Action, Comedy, Drama, Adventure",India,159,Bajrangi Bhaijaan,https://image.tmdb.org/t/p/original/rNfToRJw35h7a4y6HXGRgfkLvdc.jpg,hi,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,2015,
tt1139797,77.0,"Horror, Drama, Fantasy",Sweden,115,Let the Right One In,https://image.tmdb.org/t/p/original/4hezTKTuZMp0l2ufihKwPgLmfLg.jpg,sv,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building.",2008,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video, Paramount+, Showtime"
tt0037913,77.5,"Crime, Drama, 2",United States,111,Mildred Pierce,https://image.tmdb.org/t/p/original/iSXi0xvPUPwEI2xxWZrcKJXpUYc.jpg,en,"After her unfaithful husband leaves her, Mildred Pierce proves she can become independent and successful. However winning the approval of her spoiled daughter proves a greater challenge.",1945,"Google Play, iTunes, Amazon Instant Video"
tt1821480,76.5,"Mystery, Thriller",India,122,Kahaani,https://image.tmdb.org/t/p/original/shsN1B7IPAQG1NLF6WVVi3X89lM.jpg,hi,"Pregnant and alone in the city of Kolkata, a woman begins a relentless search for her missing husband, only to find that nothing is what it seems.",2012,
tt0050212,80.0,"Drama, History, War, Adventure","United Kingdom, United States",161,The Bridge on the River Kwai,https://image.tmdb.org/t/p/original/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,en,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson , the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.",1957,"Amazon Instant Video, iTunes, Google Play, HBO Max"
tt4729430,81.5,"Animation, Family, Adventure, Comedy, Fantasy",Spain,96,Klaus,https://image.tmdb.org/t/p/original/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,en,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",2019,Netflix
tt0386064,80.0,"Action, Adventure, Drama, History, War","Korea, Republic of",149,Tae Guk Gi: The Brotherhood of War,https://image.tmdb.org/t/p/original/vyG8qpimh3XSlxc6OmPq8LJRJl.jpg,ko,"When two brothers are forced to fight in the Korean War, the elder decides to take the riskiest missions if it will help shield the younger from battle.",2004,
tt0082971,81.5,"Adventure, Action",United States,115,Raiders of the Lost Ark,https://image.tmdb.org/t/p/original/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,en,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",1981,"Amazon Instant Video, iTunes, Google Play, Paramount+"
tt0041546,78.0,"Comedy, Drama, Crime",United Kingdom,104,Kind Hearts and Coronets,https://image.tmdb.org/t/p/original/eBvpyRjD3DcCsWgdV6Y9oqPS7dO.jpg,en,"When his mother eloped with an Italian opera singer, Louis Mazzini was cut off from her aristocratic family. After the family refuses to let her be buried in the family mausoleum, Louis avenges his mother's death by attempting to murder every family member who stands between himself and the family fortune. But when he finds himself torn between his longtime love and the widow of one of his victims, his plans go awry.",1949,"iTunes, Amazon Instant Video, Google Play"
tt0033045,81.5,"Comedy, Drama, Romance",United States,99,The Shop Around the Corner,https://image.tmdb.org/t/p/original/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,en,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",1940,"Amazon Instant Video, iTunes, Google Play, HBO Max"
