id,Title,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type
tt4109268,Asperger's Are Us,2016,,73/100,1,0,0,0,0
tt2591814,The Garden of Words,2013,13+,73/100,1,0,0,0,0
tt4332232,Fractured,2019,18+,73/100,1,0,1,0,0
tt0436697,The Queen,2006,13+,73/100,1,0,0,0,0
tt0190138,The Whole Nine Yards,2000,18+,72/100,1,0,0,0,0
tt3456090,E-Team,2014,,72/100,1,0,0,0,0
tt5155780,The Discovery,2017,18+,72/100,1,0,0,0,0
tt0482606,The Strangers,2008,18+,72/100,1,0,0,0,0
tt1911658,Penguins of Madagascar,2014,7+,72/100,1,0,0,0,0
tt0815236,She's Out of My League,2010,18+,72/100,1,0,1,0,0
tt0111573,Voyeur,2017,18+,72/100,1,0,0,0,0
tt4695012,It Comes at Night,2017,18+,72/100,1,0,0,0,0
tt0056218,The Manchurian Candidate,2004,18+,72/100,1,0,1,0,0
tt4738174,Bon Cop Bad Cop 2,2017,,72/100,1,0,0,0,0
tt0787475,Hot Rod,2007,13+,72/100,1,0,1,0,0
tt3691740,The BFG,2016,7+,72/100,1,0,0,0,0
tt6053948,Sunday's Illness,2018,13+,72/100,1,0,0,0,0
tt1482459,The Lorax,2012,7+,72/100,1,1,0,0,0
tt3155328,Win It All,2017,18+,72/100,1,0,0,0,0
tt4560436,Mile 22,2018,18+,72/100,1,0,0,0,0
tt0365830,Tenacious D in The Pick of Destiny,2006,18+,72/100,1,0,0,0,0
tt0164184,The Sum of All Fears,2002,13+,72/100,1,0,0,0,0
tt0384116,G.O.R.A.,2004,13+,72/100,1,0,0,0,0
tt8201170,The Perfect Date,2019,16+,72/100,1,0,0,0,0
tt6259380,Code 8,2019,,72/100,1,0,0,0,0
tt3302820,Cowspiracy: The Sustainability Secret,2014,,72/100,1,0,0,0,0
tt1055292,Life As We Know It,2010,13+,72/100,1,0,0,0,0
tt1961175,American Assassin,2017,18+,72/100,1,0,0,0,0
tt1322269,August: Osage County,2013,18+,72/100,1,0,0,0,0
tt0172684,Kuch Kuch Hota Hai,1998,all,72/100,1,0,0,0,0
tt3042408,Who Am I,2014,,72/100,1,0,0,0,0
tt1124037,Free State of Jones,2016,18+,72/100,1,0,0,0,0
tt1330525,Beast Stalker,2008,,72/100,1,0,0,0,0
tt2387433,Dark Skies,2013,16+,72/100,1,0,0,0,0
tt1702439,Safe Haven,2013,13+,72/100,1,0,0,0,0
tt4849438,Bāhubali 2: The Conclusion,2017,7+,72/100,1,0,0,0,0
tt6679794,Outlaw King,2018,18+,72/100,1,0,0,0,0
tt1985966,Cloudy with a Chance of Meatballs 2,2013,7+,72/100,1,0,0,0,0
tt1860353,Turbo,2013,7+,72/100,1,0,0,0,0
tt1046173,G.I. Joe: The Rise of Cobra,2009,13+,72/100,1,0,0,0,0
tt1528071,Horns,2013,18+,72/100,1,0,0,0,0
tt15501640,Drishyam,2015,18+,72/100,1,0,0,0,0
tt1488606,Triple Frontier,2019,18+,72/100,1,0,0,0,0
tt0475290,"Hail, Caesar!",2016,13+,72/100,1,0,0,0,0
tt3758814,The Ice Road,2021,13+,72/100,1,0,0,0,0
tt0385880,Monster House,2006,7+,72/100,1,0,0,0,0
tt0193676,Freaks,2019,18+,72/100,1,0,0,0,0
tt1117385,Felon,2008,18+,72/100,1,0,0,0,0
tt11388406,Horse Girl,2020,18+,72/100,1,0,0,0,0
tt7608418,A Christmas Prince,2017,7+,72/100,1,0,1,0,0
tt6772802,Hillbilly Elegy,2020,18+,72/100,1,0,0,0,0
tt3316948,American Ultra,2015,18+,72/100,1,0,0,0,0
tt6061074,First Match,2018,18+,72/100,1,0,0,0,0
tt0107798,The Pelican Brief,1993,13+,72/100,1,0,0,0,0
tt11847842,The Tourist,2010,13+,72/100,1,0,0,0,0
tt7286916,The Dawn Wall,2017,16+,72/100,1,0,0,0,0
tt7939766,I'm Thinking of Ending Things,2020,18+,71/100,1,0,0,0,0
tt1130884,Shutter,2004,18+,71/100,1,0,0,0,0
tt0423294,Surf's Up,2007,7+,71/100,1,0,1,0,0
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,13+,71/100,1,0,0,0,0
tt4129428,Jagga Jasoos,2017,7+,71/100,1,0,0,0,0
tt7497366,The Burial of Kojo,2018,,71/100,1,0,0,0,0
tt0119738,My Best Friend's Wedding,1997,13+,71/100,1,0,0,0,0
tt0389790,Bee Movie,2007,7+,71/100,1,0,0,0,0
tt2566644,Seoul Searching,2015,18+,71/100,1,0,0,0,0
tt1691916,Before I Fall,2017,13+,71/100,1,0,0,0,0
tt4225622,The Babysitter,2017,18+,71/100,1,0,0,0,0
tt4126476,After,2019,13+,71/100,1,0,0,0,0
tt2870612,"As Above, So Below",2014,18+,71/100,1,0,0,0,0
tt3210258,Bo Burnham: What.,2013,18+,71/100,1,0,0,0,0
tt8108202,Stree,2018,,71/100,1,0,1,0,0
tt7043012,Velvet Buzzsaw,2019,18+,71/100,1,0,0,0,0
tt1615065,Savages,2012,18+,71/100,1,0,0,0,0
tt1617661,Jupiter Ascending,2015,13+,71/100,1,0,0,0,0
tt2106651,Spectral,2016,13+,71/100,1,0,0,0,0
tt1220634,Resident Evil: Afterlife,2010,18+,71/100,1,1,0,0,0
tt0384793,Accepted,2006,13+,71/100,1,0,0,0,0
tt9063902,"Live Twice, Love Once",2019,18+,71/100,1,0,0,0,0
tt8697266,Iliza Shlesinger: Elder Millennial,2018,18+,71/100,1,0,0,0,0
tt1562872,Zindagi Na Milegi Dobara,2011,7+,71/100,1,0,0,0,0
tt4158096,Free Fire,2017,18+,71/100,1,0,0,0,0
tt7690638,Soorma,2018,13+,71/100,1,0,0,0,0
tt1730768,The Zookeeper's Wife,2017,13+,71/100,1,0,0,0,0
tt6444140,Time Share,2018,18+,71/100,1,0,0,0,0
tt3833480,The Outpost,2019,18+,71/100,1,0,0,0,0
tt8983202,Kabir Singh,2019,,71/100,1,0,0,0,0
tt10147546,Homecoming: A Film by Beyoncé,2019,13+,71/100,1,0,0,0,0
tt12117854,Jerry Seinfeld: 23 Hours to Kill,2020,7+,71/100,1,0,0,0,0
tt2076298,Ip Man 4: The Finale,2019,16+,71/100,1,0,0,0,0
tt5865326,The Laundromat,2019,18+,71/100,1,0,0,0,0
tt3300980,The 12th Man,2017,,71/100,1,1,0,0,0
tt9684220,Bad Trip,2020,18+,71/100,1,0,0,0,0
tt0864835,Mr. Peabody & Sherman,2014,7+,71/100,1,0,0,0,0
tt2888046,Ip Man 3,2015,13+,71/100,1,0,0,0,0
tt0405508,Rang De Basanti,2006,13+,71/100,1,0,0,0,0
tt10539608,The Midnight Sky,2020,13+,71/100,1,0,0,0,0
tt2091935,Mr. Right,2016,18+,71/100,1,0,0,0,0
tt0047673,White Christmas,1954,,71/100,1,0,0,0,0
tt9016974,Synchronic,2020,18+,71/100,1,0,0,0,0
tt6306064,Adrift,2018,13+,70/100,1,0,0,0,0
tt7939768,The Game Changers,2019,,70/100,1,0,0,0,0
tt11269704,Michelle Wolf: Joke Show,2019,,70/100,1,0,0,0,0
tt9777644,Da 5 Bloods,2020,18+,70/100,1,0,0,0,0
tt2149175,The American,2010,18+,70/100,1,0,1,0,0
tt4807408,The Best of Enemies,2019,13+,70/100,1,0,0,0,0
tt7057496,Forgotten,2017,18+,70/100,1,0,1,0,0
tt5710514,I Don't Feel at Home in This World Anymore,2017,18+,70/100,1,0,0,0,0
tt0079833,Lupin the Third: The Castle of Cagliostro,1979,7+,70/100,1,0,0,0,0
tt1023111,Never Back Down,2008,13+,70/100,1,0,0,0,0
tt9701942,Fear Street: 1666,2021,18+,70/100,1,0,0,0,0
tt0406375,Zathura: A Space Adventure,2005,7+,70/100,1,0,0,0,0
tt0366025,"Faith, Hope & Love",2019,7+,70/100,1,0,0,0,0
tt2372678,2 States,2014,7+,70/100,1,0,0,0,0
tt10050782,Grass is Greener,2019,,70/100,1,0,0,0,0
tt8765496,May the Devil Take You,2018,18+,70/100,1,0,0,0,0
tt0150377,Double Jeopardy,1999,18+,70/100,1,0,0,0,0
tt8784956,Ava,2020,18+,70/100,1,0,0,0,0
tt2082197,Barfi!,2012,all,70/100,1,0,0,0,0
tt5348176,Barry,2016,,70/100,1,0,0,0,0
tt1564367,Go!,2020,,70/100,1,0,0,0,0
tt0780511,Everybody's Fine,2009,13+,70/100,1,0,0,0,0
tt0084352,Monty Python Live at the Hollywood Bowl,1982,18+,70/100,1,0,0,0,0
tt1904996,Parker,2013,18+,70/100,1,0,0,0,0
tt0097647,The Karate Kid Part II,1986,7+,70/100,1,0,0,0,0
tt8535968,System Crasher,2019,,70/100,1,0,0,0,0
tt0105690,Under Siege,1992,18+,70/100,1,0,0,0,0
tt3704700,Brain on Fire,2017,13+,70/100,1,0,0,0,0
tt2608224,The Butterfly's Dream,2013,13+,70/100,1,0,0,0,0
tt9619798,The Wrong Missy,2020,18+,70/100,1,0,0,0,0
tt1217613,Battle: Los Angeles,2011,13+,70/100,1,0,0,0,0
tt7329858,Pari,2018,13+,70/100,1,0,1,0,0
tt5592248,The Beguiled,2017,18+,70/100,1,0,0,0,0
tt4853102,Batman: The Killing Joke,2016,18+,70/100,1,0,0,0,0
tt1135985,Sex Drive,2008,18+,70/100,1,0,0,0,0
tt9252468,Mosul,2020,,70/100,1,0,0,0,0
tt8108230,Pokémon the Movie: The Power of Us,2018,all,70/100,1,0,0,0,0
tt1634003,Underdogs,2013,7+,70/100,1,0,1,0,0
tt0110366,The Little Rascals,1994,7+,70/100,1,0,0,0,0
tt0369441,Fun with Dick and Jane,2005,13+,70/100,1,0,1,0,0
tt7181546,Ballerina,2016,7+,70/100,1,0,0,0,0
tt6900644,Hasan Minhaj: Homecoming King,2017,18+,70/100,1,0,0,0,0
tt9632590,An Easy Girl,2019,18+,70/100,1,0,0,0,0
tt0116922,Highway,2014,13+,70/100,1,0,1,0,0
tt4572792,The Book of Henry,2017,13+,70/100,1,0,0,0,0
tt8948614,Reversing Roe,2018,,70/100,1,0,0,0,0
tt6269368,The Clovehitch Killer,2018,13+,70/100,1,1,0,0,0
tt10864040,There's Something in the Water,2019,,70/100,1,0,0,0,0
tt0164912,Stuart Little,1999,7+,70/100,1,0,0,0,0
tt5435084,Barakah Meets Barakah,2016,,70/100,1,0,0,0,0
tt0072567,Starsky & Hutch,2004,13+,70/100,1,0,0,0,0
tt5479616,Loving,2016,13+,70/100,1,0,0,0,0
tt3390572,Haider,2014,13+,70/100,1,0,0,0,0
tt1325004,The Twilight Saga: Eclipse,2010,13+,70/100,1,0,0,0,0
tt1712261,Triple 9,2016,18+,70/100,1,0,0,0,0
tt0371246,Spanglish,2004,13+,70/100,1,0,0,0,0
tt0416236,The Spiderwick Chronicles,2008,7+,70/100,1,0,0,0,0
tt1821480,Kahaani,2012,16+,69/100,1,0,0,0,0
tt7530986,Lady J,2018,16+,69/100,1,0,0,0,0
tt4873118,The Interpreter,2005,13+,69/100,1,0,0,0,0
tt10516390,"Frankenstein's Monster's Monster, Frankenstein",2019,16+,69/100,1,0,0,0,0
tt0277371,Not Another Teen Movie,2001,16+,69/100,1,0,1,0,0
tt2548396,The Cloverfield Paradox,2018,13+,69/100,1,0,0,0,0
tt0109635,Disclosure,2020,18+,69/100,1,0,0,0,0
tt4382552,Hot Girls Wanted,2015,,69/100,1,0,0,0,0
tt2101341,Dead Man Down,2013,18+,69/100,1,0,0,0,0
tt6566576,Fear Street: 1994,2021,,69/100,1,0,0,0,0
tt1416801,Kill the Irishman,2011,18+,69/100,1,0,0,0,0
tt5304992,Set It Up,2018,16+,69/100,1,0,0,0,0
tt0795351,Case 39,2009,18+,69/100,1,0,1,0,0
tt10451914,Outside the Wire,2021,18+,69/100,1,0,0,0,0
tt1045889,Steal a Pencil for Me,2007,,69/100,1,0,0,0,0
tt7550000,Project Power,2020,18+,69/100,1,0,0,0,0
tt6428150,High Strung Free Dance,2018,7+,69/100,1,0,0,0,0
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,2011,13+,69/100,1,0,0,0,0
tt7335938,Marc Maron: Too Real,2017,,69/100,1,0,0,0,0
tt5539052,The Polka King,2017,,69/100,1,0,0,0,0
tt6142496,6 Balloons,2018,18+,69/100,1,0,0,0,0
tt5952332,Amanda Knox,2016,18+,69/100,1,0,0,0,0
tt6938828,At Eternity's Gate,2018,13+,69/100,1,0,0,0,0
tt5397194,Anon,2018,18+,69/100,1,0,0,0,0
tt2172934,3 Days to Kill,2014,13+,69/100,1,0,0,0,0
tt5541240,To the Bone,2017,18+,69/100,1,0,0,0,0
tt12851396,Trollhunters: Rise of the Titans,2021,7+,69/100,1,0,0,0,0
tt2388771,Mowgli: Legend of the Jungle,2018,13+,69/100,1,0,0,0,0
tt4824302,Mother's Day,2016,13+,69/100,1,0,1,0,0
tt0293429,Mortal Kombat,1995,13+,69/100,1,0,0,0,0
tt2428170,Creep,2014,18+,69/100,1,0,1,0,0
tt13567480,Death to 2020,2020,18+,69/100,1,0,0,0,0
tt5208252,Operation Finale,2018,13+,69/100,1,0,0,0,0
tt4736550,The Great Hack,2019,,69/100,1,0,0,0,0
tt6485928,The Land of Steady Habits,2018,,69/100,1,0,0,0,0
tt3077214,Suffragette,2015,13+,69/100,1,0,0,0,0
tt5929754,Wildlife,2018,13+,69/100,1,0,0,0,0
tt4758646,War Machine,2017,18+,69/100,1,0,0,0,0
tt6370266,Bending the Arc,2017,,69/100,1,0,0,0,0
tt1216491,Kill the Messenger,2014,18+,69/100,1,0,0,0,0
tt5419676,Feminists: What Were They Thinking?,2018,,69/100,1,0,0,0,0
tt11768948,If Anything Happens I Love You,2020,7+,69/100,1,0,0,0,0
tt6333064,Nobody Speak: Trials of the Free Press,2017,16+,69/100,1,0,0,0,0
tt2582576,Sand Castle,2017,18+,69/100,1,0,0,0,0
tt10589914,The Forest of Love,2019,18+,69/100,1,0,0,0,0
tt0449999,Kabhi Alvida Naa Kehna,2006,18+,69/100,1,0,0,0,0
tt4733624,Fatherhood,2021,13+,69/100,1,0,0,0,0
tt1637706,Our Idiot Brother,2011,18+,69/100,1,0,0,0,0
tt6485304,Quién te cantará,2018,,68/100,1,0,0,0,0
tt1135084,Takers,2010,13+,68/100,1,0,1,0,0
tt1639426,Udaan,2010,18+,68/100,1,0,0,0,0
tt0103976,City of Joy,2016,,68/100,1,0,1,0,0
tt4273292,Under the Shadow,2016,13+,68/100,1,0,0,0,0
tt0102926,The Silence of Others,2019,,68/100,1,0,0,0,0
tt0457510,Nacho Libre,2006,7+,68/100,1,0,0,0,0
tt1186367,Ninja Assassin,2009,18+,68/100,1,0,0,0,0
tt1259571,The Twilight Saga: New Moon,2009,13+,68/100,1,0,0,0,0
tt9067182,Rocks,2020,18+,68/100,1,0,0,0,0
tt1800741,Step Up Revolution,2012,13+,68/100,1,1,0,0,0
tt11394338,Giving Voice,2020,13+,68/100,1,0,0,0,0
tt7170950,Like Father,2018,18+,68/100,1,0,0,0,0
tt0092948,Eddie Murphy Raw,1987,18+,68/100,1,0,0,0,0
tt2358913,Berserk: The Golden Age Arc III - The Advent,2013,18+,68/100,1,0,0,0,0
tt7471004,Aval,2017,13+,68/100,1,0,0,0,0
tt4776998,The Promise,2016,13+,68/100,1,0,0,0,0
tt7946422,Prospect,2018,18+,68/100,1,0,0,0,0
tt10627720,Ne Zha,2019,,68/100,1,0,0,0,0
tt6788942,Bad Genius,2017,13+,68/100,1,0,0,0,0
tt5826432,Burning Sands,2017,18+,68/100,1,0,0,0,0
tt7212754,Ludo,2020,13+,68/100,1,0,0,0,0
tt0879870,Eat Pray Love,2010,13+,68/100,1,0,0,0,0
tt3118452,Circle,2015,,68/100,1,0,1,0,0
tt9577852,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,18+,68/100,1,0,0,0,0
tt7763020,Dovlatov,2018,13+,68/100,1,0,0,0,0
tt0323013,Lakshya,2004,all,68/100,1,0,0,0,0
tt12987894,American Murder: The Family Next Door,2020,18+,68/100,1,0,0,0,0
tt1093370,Jab We Met,2007,13+,68/100,1,0,1,0,0
tt7617988,Kuchh Bheege Alfaaz,2018,,68/100,1,0,0,0,0
tt5069564,John Mulaney: The Comeback Kid,2015,7+,68/100,1,0,0,0,0
tt6217306,Apostle,2018,18+,68/100,1,0,0,0,0
tt10362466,After We Collided,2020,18+,68/100,1,0,0,0,0
tt0095690,Mystic Pizza,1988,16+,68/100,1,1,0,0,0
tt1251757,Middle Men,2009,18+,68/100,1,0,0,0,0
tt9354842,To All the Boys: P.S. I Still Love You,2020,16+,68/100,1,0,0,0,0
tt9877170,Malang,2020,,68/100,1,0,0,0,0
tt8075260,Someone Great,2019,18+,68/100,1,0,0,0,0
tt4815122,Time Trap,2017,18+,68/100,1,0,0,0,0
tt4769824,In This Corner of the World,2016,13+,68/100,1,0,0,0,0
tt7391996,C/o Kancharapalem,2018,7+,68/100,1,0,0,0,0
tt1849718,Agneepath,1990,,68/100,1,0,0,0,0
tt7525778,The Package,2018,18+,67/100,1,0,0,0,0
tt4357394,Tau,2018,18+,67/100,1,0,0,0,0
tt1240982,Your Highness,2011,18+,67/100,1,0,1,0,0
tt0346491,Alexander,2004,18+,67/100,1,0,0,0,0
tt11809034,Rurouni Kenshin: The Final,2021,,67/100,1,0,0,0,0
tt3823690,Bill Burr: I'm Sorry You Feel That Way,2014,18+,67/100,1,0,0,0,0
tt2210479,Berserk: The Golden Age Arc I - The Egg of the King,2012,18+,67/100,1,0,0,0,0
tt3907584,All the Bright Places,2020,18+,67/100,1,0,0,0,0
tt0088194,Streets of Fire,1984,7+,67/100,1,0,0,0,0
tt0108160,Sleepless,2017,18+,67/100,1,0,0,0,0
tt0084042,An Egyptian Story,1982,,67/100,1,0,0,0,0
tt7601480,Major Grom: Plague Doctor,2021,,67/100,1,0,0,0,0
tt9316022,Struggle: The Life and Lost Art of Szukalski,2018,18+,67/100,1,0,0,0,0
tt14152756,Seaspiracy,2021,18+,67/100,1,0,0,0,0
tt2870708,Wish I Was Here,2014,18+,67/100,1,0,0,0,0
tt6432466,Moxie,2021,13+,67/100,1,0,0,0,0
tt10816484,18 Presents,2020,18+,67/100,1,0,0,0,0
tt6341832,Oxygen,2021,18+,67/100,1,0,0,0,0
tt5536610,Private Life,2018,18+,67/100,1,0,0,0,0
tt1462900,The Grandmaster,2013,13+,67/100,1,0,0,0,0
tt5719700,Home Again,2017,13+,67/100,1,0,0,0,0
tt11905462,Athlete A,2020,13+,67/100,1,0,0,0,0
tt8550800,The Outsider,2018,,67/100,1,1,1,0,0
tt1220198,The Fourth Kind,2009,13+,67/100,1,0,0,0,0
tt2368619,Bastille Day,2016,18+,67/100,1,0,0,0,0
tt3503406,The Whole Truth,2016,18+,67/100,1,0,0,0,0
tt3685236,Ibiza,2018,18+,67/100,1,0,0,0,0
tt1742334,Sabotage,2014,18+,67/100,1,0,0,0,0
tt6317656,Penguin Bloom,2021,13+,67/100,1,0,0,0,0
tt9784456,The Kissing Booth 2,2020,,67/100,1,0,0,0,0
tt5595168,Kingsglaive: Final Fantasy XV,2016,13+,67/100,1,0,0,0,0
tt6900448,Mirai,2018,7+,67/100,1,0,0,0,0
tt0099253,Child's Play 2,1990,18+,67/100,1,0,0,0,0
tt0469641,World Trade Center,2006,13+,67/100,1,0,1,0,0
tt2283748,OMG: Oh My God!,2012,all,67/100,1,0,0,0,0
tt2368254,A Private War,2018,18+,67/100,1,0,0,0,0
tt2473602,Get on Up,2014,13+,67/100,1,0,0,0,0
tt0431021,The Possession,2012,13+,67/100,1,0,0,0,0
tt6095472,The Angry Birds Movie 2,2019,7+,67/100,1,0,0,0,0
tt9203694,Stowaway,2021,18+,67/100,1,0,0,0,0
tt2290153,Bill Burr: You People Are All The Same,2012,18+,67/100,1,0,0,0,0
tt0369436,Four Christmases,2008,13+,67/100,1,0,0,0,0
tt2797242,Bombay Talkies,2013,13+,67/100,1,0,0,0,0
tt14689620,Vampire Academy,2014,13+,67/100,1,0,0,0,0
tt1430612,Brick Mansions,2014,13+,67/100,1,0,0,0,0
tt11389872,Kingdom: Ashin of the North,2021,18+,67/100,1,0,0,0,0
tt0109117,Andaz Apna Apna,1994,7+,67/100,1,0,0,0,0
tt13458600,Emicida: AmarElo - It's All for Yesterday,2020,,67/100,1,0,0,0,0
tt7084386,Blue Miracle,2021,7+,67/100,1,0,0,0,0
tt3671542,Holding the Man,2015,,67/100,1,0,0,0,0
tt5751998,Small Town Crime,2018,18+,67/100,1,0,0,0,0
tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,2019,,67/100,1,0,0,0,0
tt4882376,First They Killed My Father,2017,18+,67/100,1,0,0,0,0
tt17036612,Rising Phoenix,2020,13+,67/100,1,0,0,0,0
tt7458762,The Wolf's Call,2019,16+,67/100,1,0,0,0,0
tt1620933,Paan Singh Tomar,2012,7+,67/100,1,0,0,0,0
tt11318624,John Mulaney & The Sack Lunch Bunch,2019,,67/100,1,0,0,0,0
tt1121096,Seventh Son,2015,13+,67/100,1,0,0,0,0
tt0456149,The Death of Mr. Lazarescu,2005,18+,67/100,1,0,0,0,0
tt9345754,The Occupant,2020,18+,67/100,1,0,0,0,0
tt8230872,The Body Remembers When the World Broke Open,2019,18+,67/100,1,0,0,0,0
tt6111574,The Woman in the Window,2021,18+,67/100,1,0,0,0,0
tt3335606,Berlin Syndrome,2017,18+,67/100,1,0,0,0,0
tt5541848,What the Health,2017,,67/100,1,0,0,0,0
tt1017451,The Runaways,2010,18+,67/100,1,0,0,0,0
tt1880399,Kodachrome,2017,18+,67/100,1,0,0,0,0
tt0159382,Croupier,1998,18+,67/100,1,0,0,0,0
tt0472181,The Smurfs,2011,7+,67/100,1,0,0,0,0
tt2281587,Muppets Most Wanted,2014,7+,67/100,1,0,0,1,0
tt3654796,Creep 2,2017,18+,67/100,1,0,0,0,0
tt2304771,Mandela: Long Walk to Freedom,2013,13+,66/100,1,0,0,0,0
tt5785170,Toilet: A Love Story,2017,,66/100,1,0,0,0,0
tt4995790,The Square,2013,16+,66/100,1,0,0,0,0
tt0500140,Jerry Seinfeld: I'm Telling You for the Last Time,1998,all,66/100,1,0,0,0,0
tt0093886,"Roxanne, Roxanne",2017,18+,66/100,1,0,0,0,0
tt4969044,Riphagen The Untouchable,2016,,66/100,1,0,0,0,0
tt5946128,Dear Zindagi,2016,13+,66/100,1,0,0,0,0
tt0270053,Vizontele,2001,,66/100,1,0,0,0,0
tt8231668,Good on Paper,2021,18+,66/100,1,0,0,0,0
tt5690810,Ophelia,2019,13+,66/100,1,0,0,0,0
tt2261331,Black Sea,2014,18+,66/100,1,0,0,0,0
tt1826940,Girl,2018,18+,66/100,1,1,0,0,0
tt6119856,Irreplaceable You,2018,18+,66/100,1,0,0,0,0
tt4769836,The Do-Over,2016,18+,66/100,1,0,0,0,0
tt0387412,Metallica: Some Kind of Monster,2004,18+,66/100,1,0,0,0,0
tt5016946,Handsome Devil,2017,18+,66/100,1,0,0,0,0
tt3713166,Unfriended,2015,18+,66/100,1,0,0,0,0
tt4425388,Visaranai,2016,,66/100,1,0,0,0,0
tt1682886,Been So Long,2018,,66/100,1,0,0,0,0
tt8521876,Yes Day,2021,7+,66/100,1,0,0,0,0
tt6402468,Blood Red Sky,2021,18+,66/100,1,0,0,0,0
tt8106576,The Bleeding Edge,2018,16+,66/100,1,0,0,0,0
tt5807330,Tread,2020,,66/100,1,0,0,0,0
tt2358911,Berserk: The Golden Age Arc II - The Battle for Doldrey,2012,18+,66/100,1,0,0,0,0
tt10009796,Kevin Hart: Irresponsible,2019,18+,66/100,1,0,0,0,0
tt4687108,In the Tall Grass,2019,18+,66/100,1,0,0,0,0
tt2258858,Wadjda,2012,7+,66/100,1,0,0,0,0
tt14217100,Ferry,2021,18+,66/100,1,0,0,0,0
tt0408839,The Heartbreak Kid,2007,18+,66/100,1,0,0,0,0
tt0119141,Fools Rush In,1997,13+,66/100,1,0,0,0,0
tt1024255,Wild Child,2008,13+,66/100,1,0,0,0,0
tt8851668,The Lovebirds,2020,18+,66/100,1,0,0,0,0
tt2002718,Machete Kills,2013,18+,66/100,1,0,0,0,0
tt8750570,Sergio,2020,18+,66/100,1,0,0,0,0
tt1893273,The Last Letter From Your Lover,2021,18+,66/100,1,0,0,0,0
tt4951982,Kursk,2018,13+,66/100,1,0,0,0,0
tt8367084,Then Came You,2019,13+,66/100,1,0,0,0,0
tt5923962,Gantz:O,2016,18+,66/100,1,0,0,0,0
tt10971520,Jenny Slate: Stage Fright,2019,18+,66/100,1,0,0,0,0
tt9426852,Taylor Swift: Reputation Stadium Tour,2018,7+,66/100,1,0,0,0,0
tt0449994,Jodhaa Akbar,2008,13+,66/100,1,0,0,0,0
tt7615302,Red Joan,2018,18+,66/100,1,0,0,0,0
tt5580392,Amateur,2018,18+,66/100,1,0,0,0,0
tt0286788,What a Girl Wants,2003,7+,66/100,1,0,0,0,0
tt0102744,Quigley Down Under,1990,13+,66/100,1,0,0,0,0
tt1385867,Cop Out,2010,18+,66/100,1,0,0,0,0
tt4799064,Mindhorn,2016,18+,66/100,1,0,0,0,0
tt7752054,Katt Williams: Great America,2018,18+,66/100,1,0,0,0,0
tt8943224,Lingua Franca,2020,,66/100,1,0,0,0,0
tt1600195,Abduction,2011,13+,66/100,1,0,1,0,0
tt16969944,Copenhagen,2014,,66/100,1,0,0,0,0
tt8128188,High Flying Bird,2019,18+,66/100,1,0,0,0,0
tt3203290,Free to Play,2014,,66/100,1,0,0,0,0
tt1663207,Life of Crime,2013,18+,66/100,1,0,0,0,0
tt4537842,A Very Murray Christmas,2015,18+,66/100,1,0,0,0,0
tt0102926,The Silence,2019,13+,65/100,1,0,0,0,0
tt1668200,Sarah's Key,2010,13+,65/100,1,0,0,0,0
tt3444312,Abducted in Plain Sight,2018,all,65/100,1,0,0,0,0
tt1072748,Winchester,2018,13+,65/100,1,0,0,0,0
tt5034266,Our Souls at Night,2017,16+,65/100,1,0,0,0,0
tt0097647,The Karate Kid Part III,1989,7+,65/100,1,0,0,0,0
tt11027830,Haseen Dillruba,2021,18+,65/100,1,0,0,0,0
tt2407418,SampleThis,2013,,65/100,1,0,0,0,0
tt0144120,Bride of Chucky,1998,18+,65/100,1,0,0,0,0
tt0085333,Christine,2016,18+,65/100,1,1,0,0,0
tt6108090,Secret Superstar,2017,,65/100,1,0,0,0,0
tt10376068,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,2019,18+,65/100,1,0,0,0,0
tt11644096,WHAT DID JACK DO?,2017,16+,65/100,1,0,0,0,0
tt5912454,Blue Jay,2016,,65/100,1,0,0,0,0
tt4144332,Deidra & Laney Rob a Train,2017,16+,65/100,1,0,0,0,0
tt8342748,Hari Kondabolu: Warn Your Relatives,2018,,65/100,1,0,0,0,0
tt9660502,Close,2019,18+,65/100,1,0,0,0,0
tt7142506,Sir,2018,,65/100,1,0,0,0,0
tt0112715,Congo,1995,13+,65/100,1,0,0,0,0
tt10161886,The Prom,2020,13+,65/100,1,0,0,0,0
tt0988982,Naruto Shippuden the Movie,2007,13+,65/100,1,0,0,0,0
tt2132285,The Bling Ring,2013,18+,65/100,1,0,0,0,0
tt2950418,Greater,2016,7+,65/100,1,0,0,0,0
tt5979312,7:19,2016,,65/100,1,0,0,0,0
tt6438918,Neal Brennan: 3 Mics,2017,,65/100,1,0,0,0,0
tt0066626,In the Family,2017,,65/100,1,0,0,0,0
tt4766630,The Awakening of Motti Wolkenbruch,2018,,65/100,1,0,0,0,0
tt8530978,Beats,2019,18+,65/100,1,0,1,0,0
tt1023464,Lost Girls,2020,18+,65/100,1,0,0,0,0
tt8574252,The Witch: Part 1. The Subversion,2018,,65/100,1,0,0,0,0
tt2229499,Don,2006,13+,65/100,1,0,0,0,0
