imdbID,tmdbID,imdbRating,tmdbRating,genres,countries,year,runtime,title,overview,originalLanguage,posterURLs.original,streamingInfo.disney.us.added,streamingInfo.disney.us.leaving,streamingInfo.paramount.us.added,streamingInfo.paramount.us.leaving,streamingInfo.showtime.us.added,streamingInfo.showtime.us.leaving,streamingInfo.hulu.us.added,streamingInfo.hulu.us.leaving,streamingInfo.netflix.us.added,streamingInfo.netflix.us.leaving,streamingInfo.prime.us.added,streamingInfo.prime.us.leaving,streamingInfo.hbo.us.added,streamingInfo.hbo.us.leaving,streamingInfo.zee5.us.added,streamingInfo.zee5.us.leaving,streamingInfo.peacock.us.added,streamingInfo.peacock.us.leaving,streamingInfo.starz.us.added,streamingInfo.starz.us.leaving,streamingInfo.mubi.us.added,streamingInfo.mubi.us.leaving,streamingInfo.apple.us.added,streamingInfo.apple.us.leaving
tt0031885,776,79,76,"Comedy, Drama",['FR'],1939,106,The Rules of the Game,A weekend at a marquis’ country château lays bare some ugly truths about a group of haut bourgeois acquaintances.,fr,https://image.tmdb.org/t/p/original/8JOzt7uFZyshcuzCBmYU6CDJL4D.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0038348,648,79,74,"Drama, Fantasy, Romance",['FR'],1946,96,Beauty and the Beast,"The story of a gentle-hearted beast in love with a simple and beautiful girl. She is drawn to the repellent but strangely fascinating Beast, who tests her fidelity by giving her a key, telling her that if she doesn't return it to him by a specific time, he will die of grief. She is unable to return the key on time, but it is revealed that the Beast is the genuinely handsome one. A simple tale of tragic love that turns into a surreal vision of death, desire, and beauty.",fr,https://image.tmdb.org/t/p/original/8asbxUhxKAbinFQimQZvHQMwojd.jpg,,,,,,,,,,,,,1655508464.0,17277551990.0,,,,,,,,,,
tt1562872,61202,82,75,"Comedy, Drama, 4",['IN'],2011,166,Zindagi Na Milegi Dobara,"Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?",hi,https://image.tmdb.org/t/p/original/hKO9O715wYxjkQSEv47giCYcyO8.jpg,,,,,,,,,1659015553.0,0.0,,,,,,,,,,,,,,
tt0053221,301,80,78,Western,['US'],1959,141,Rio Bravo,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",en,https://image.tmdb.org/t/p/original/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt8267604,517814,84,81,Drama,"['CY', 'FR', 'LB', 'QA', 'GB']",2018,126,Capernaum,"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",ar,https://image.tmdb.org/t/p/original/cqkqrIDzvkFRWVbRRQLqtkXQoPu.jpg,,,,,,,,,,,,,,,,,,,1657905794.0,32503697999.0,,,,
tt2317337,103243,78,68,"Comedy, Romance",['IN'],2012,122,Vicky Donor,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",hi,https://image.tmdb.org/t/p/original/u8AO7DgcVYkVSXeU7oQdlhMFwcN.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0105236,500,83,81,"Crime, Thriller",['US'],1992,99,Reservoir Dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",en,https://image.tmdb.org/t/p/original/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,,,,,,,,,,,,,,,,,,,1664895882.0,32503697999.0,,,,
tt0169547,14,84,80,Drama,['US'],1999,122,American Beauty,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",en,https://image.tmdb.org/t/p/original/s5PXkDqS8W3K4wCPNZBzf10zycw.jpg,,,,,,,,,1668191816.0,0.0,1663668891.0,0.0,,,,,,,,,,,,
tt1270798,49538,77,72,"Action, Adventure, Science Fiction",['US'],2011,132,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",en,https://image.tmdb.org/t/p/original/vUvlOY575rztBuJV3a0dbHW5MQR.jpg,1636159156.0,0.0,,,,,,,,,,,,,,,1664898237.0,1672567140.0,,,,,,
tt0120601,492,78,74,"Comedy, Drama, Fantasy",['US'],1999,113,Being John Malkovich,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",en,https://image.tmdb.org/t/p/original/1qJUUPpgNZkGpCP8r9isL75ML2A.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0085794,262,78,77,"Comedy, Crime, Drama",['US'],1982,109,The King of Comedy,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",en,https://image.tmdb.org/t/p/original/m24EbHxT9NGYEkOlu29YcLOgjgK.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0289879,1954,76,75,"Science Fiction, Thriller","['CA', 'US']",2004,113,The Butterfly Effect,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",en,https://image.tmdb.org/t/p/original/l3ad5yv0Nn91zYPgeCjTvut2Nqg.jpg,,,,,,,,,,,,,1668529912.0,0.0,,,,,,,,,,
tt0040724,3089,78,74,"Drama, Western",['US'],1948,133,Red River,"Headstrong Thomas Dunson starts a thriving Texas cattle ranch with the help of his faithful trail hand, Groot, and his protégé, Matthew Garth, an orphan Dunson took under his wing when Matt was a boy. In need of money following the Civil War, Dunson and Matt lead a cattle drive to Missouri, where they will get a better price than locally, but the crotchety older man and his willful young partner begin to butt heads on the exhausting journey.",en,https://image.tmdb.org/t/p/original/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0118845,18329,77,76,"Drama, Romance","['AR', 'HK', 'JP']",1997,96,Happy Together,A gay couple from Hong Kong takes a trip to Argentina in search of a new beginning but instead begins drifting even further apart.,zh,https://image.tmdb.org/t/p/original/50S4FLeBjUKpOiHBFUFXG3JTNFZ.jpg,,,,,,,,,,,,,1655508968.0,17277551400.0,,,,,,,,,,
tt5074352,360814,83,79,"Action, 1, Drama",['IN'],2016,161,Dangal,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",hi,https://image.tmdb.org/t/p/original/p2lVAcPuRPSO8Al6hDDGw0OgMi8.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1074638,37724,78,72,"Action, Adventure, Thriller","['GB', 'US']",2012,143,Skyfall,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",en,https://image.tmdb.org/t/p/original/izrHg2UzxG3YXTBcKFaUbYp9LWA.jpg,,,,,,,,,1660305225.0,0.0,1662766583.0,0.0,,,,,,,,,,,,
tt1590089,54186,77,76,"Drama, Thriller",['JP'],2010,107,Confessions,A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.,ja,https://image.tmdb.org/t/p/original/xQcnx6jMuPRCeidotgVy6YIls6p.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0056218,982,79,76,"Drama, Thriller",['US'],1962,126,The Manchurian Candidate,"Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.",en,https://image.tmdb.org/t/p/original/2xQ856kd9hw6bB3OnusGyTvvkwB.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0061184,396,80,78,Drama,['US'],1966,131,Who's Afraid of Virginia Woolf?,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage.",en,https://image.tmdb.org/t/p/original/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg,,,,,,,,,,,,,1656901048.0,0.0,,,,,,,,,,
tt0347149,4935,82,84,"Animation, Adventure, Family",['JP'],2004,119,Howl's Moving Castle,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",ja,https://image.tmdb.org/t/p/original/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg,,,,,,,,,,,,,1655511407.0,16851599990.0,,,,,,,,,,
tt6155172,426426,77,76,Drama,"['US', 'MX']",2018,135,Roma,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",es,https://image.tmdb.org/t/p/original/kxZUWtJGbGqaUdXCYg2CTs8wyEc.jpg,,,,,,,,,1657781941.0,0.0,,,,,,,,,,,,,,
tt9179430,743563,84,70,"Action, Thriller",['IN'],2022,174,Vikram,"Amar is assigned to investigate a case of serial killings. When Amar investigates the case, he realizes it is not what it seems to be and following down this path will lead to nothing but war between everyone involved.",ta,https://image.tmdb.org/t/p/original/774UV1aCURb4s4JfEFg3IEMu5Zj.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0120586,73,85,83,"Crime, Drama",['US'],1998,119,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",en,https://image.tmdb.org/t/p/original/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg,,,,,,,,,,,,,1668846624.0,0.0,,,,,,,,,,
tt8239946,538858,82,75,"Fantasy, Horror","['IN', 'SE']",2018,113,Tumbbad,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.",hi,https://image.tmdb.org/t/p/original/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,,,,,,,,,,,1653698874.0,0.0,,,,,,,,,,,,
tt0081283,16619,77,74,Drama,['US'],1980,124,Ordinary People,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",en,https://image.tmdb.org/t/p/original/kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg,,,1664906025.0,1669870800.0,1662026888.0,1669852740.0,,,,,,,,,,,,,,,,,,
tt2103281,119450,76,73,"Action, Adventure, Drama",['US'],2014,130,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",en,https://image.tmdb.org/t/p/original/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0167261,121,88,83,"Action, Adventure","['NZ', 'US']",2002,179,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",en,https://image.tmdb.org/t/p/original/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,,,,,,,,,,,1659601357.0,0.0,1655500475.0,0.0,,,,,,,,,,
tt0077416,11778,81,80,"Drama, War","['GB', 'US']",1978,183,The Deer Hunter,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",en,https://image.tmdb.org/t/p/original/bbGtogDZOg09bm42KIpCXUXICkh.jpg,,,,,,,,,,,,,,,,,1667300735.0,1669888740.0,,,,,,
tt3896198,283995,76,76,"Action, Adventure",['US'],2017,137,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,en,https://image.tmdb.org/t/p/original/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,1606700813.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0082694,8810,76,73,"Action, Adventure, Science Fiction",['AU'],1981,96,Mad Max 2,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",en,https://image.tmdb.org/t/p/original/ffzRLeZaKP6YCaTVieWeSLccC4y.jpg,,,,,,,,,,,,,1668858881.0,0.0,,,,,,,,,,
tt0060107,895,81,81,"1, Drama, History",['SU'],1966,205,Andrei Rublev,"An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.",ru,https://image.tmdb.org/t/p/original/910xRIUmNJrWH2hkQifBJtoPp5R.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0088763,105,85,83,"Adventure, Comedy, Science Fiction",['US'],1985,116,Back to the Future,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",en,https://image.tmdb.org/t/p/original/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,,,,,,,,,,,,,,,,,1664897106.0,1672567140.0,,,,,,
tt5571734,415358,81,74,"Crime, Drama, Thriller",['IN'],2016,136,Pink,"A sexual assault victim, unjustly tried for the attempted murder of her attacker, is defended by a retired lawyer who challenges India's rape culture.",hi,https://image.tmdb.org/t/p/original/6xNhnyKm2M5FEOY7xv5iKiQ5P3.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0287467,64,79,75,"Drama, Mystery, Romance",['ES'],2002,112,Talk to Her,Two men share an odd friendship while they care for two women who are both in deep comas.,es,https://image.tmdb.org/t/p/original/p8ilqBhIT5YnKOf6hBPEVPc8uGS.jpg,,,,,,,1668155143.0,1669881540.0,,,,,,,,,,,,,,,,
tt0104348,9504,77,73,"Crime, Drama, Mystery",['US'],1992,100,Glengarry Glen Ross,"When an office full of Chicago real estate salesmen is given the news that all but the top two will be fired at the end of the week, the atmosphere begins to heat up. Shelley Levene, who has a sick daughter, does everything in his power to get better leads from his boss, John Williamson, but to no avail. When his coworker Dave Moss comes up with a plan to steal the leads, things get complicated for the tough-talking salesmen.",en,https://image.tmdb.org/t/p/original/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,,,,,,,1668152041.0,1697439540.0,,,,,,,,,1668696301.0,32503715940.0,,,,,,
